pdbid,pose,rmsd,head,pll
4kzq,4kzq_446,0.830,-0.549076,-1.831731
4kzq,4kzq_447,1.390,-0.887153,-1.401901
4kzq,4kzq_455,2.330,-1.728563,-1.346188
4kzq,4kzq_458,3.260,-0.923498,-1.064588
4kzq,4kzq_467,3.010,-1.100729,-0.790086
4kzq,4kzq_469,3.070,-0.706856,-1.563353
4kzq,4kzq_472,1.170,-1.217572,-0.957598
4kzq,4kzq_475,1.280,-1.739162,-1.444490
4kzq,4kzq_485,3.100,-1.622112,-1.865153
4kzq,4kzq_494,1.420,-1.037109,-2.835010
4kzq,4kzq_495,2.910,-0.997127,-1.255006
4kzq,4kzq_496,3.080,-0.586902,-1.955646
4kzq,4kzq_5,0.660,-0.243131,-1.293822
4kzq,4kzq_500,2.480,-1.462395,-1.068516
4kzq,4kzq_507,5.190,-2.603056,-1.841582
4kzq,4kzq_511,4.790,-2.196120,-1.363781
4kzq,4kzq_515,1.040,-0.222123,-0.945222
4kzq,4kzq_523,6.210,-5.760559,-2.342207
4kzq,4kzq_539,3.570,-1.810121,-2.619031
4kzq,4kzq_543,4.540,-3.072437,-1.683976
4kzq,4kzq_550,4.190,-1.972895,-1.188928
4kzq,4kzq_557,1.580,-1.537744,-1.502972
4kzq,4kzq_560,4.850,-2.540575,-1.979312
4kzq,4kzq_566,5.980,-5.212145,-2.378915
4kzq,4kzq_569,3.540,-2.984660,-1.869102
4kzq,4kzq_576,6.670,-6.940502,-2.228984
4kzq,4kzq_584,5.010,-2.316087,-1.471510
4kzq,4kzq_590,6.590,-4.124382,-1.788097
4kzq,4kzq_593,4.090,-1.540334,-1.931510
4kzq,4kzq_600,5.140,-3.220955,-2.026950
4kzq,4kzq_607,6.180,-6.547067,-2.174140
4kzq,4kzq_609,3.640,-1.127339,-1.844126
4kzq,4kzq_612,1.840,-0.791067,-1.940000
4kzq,4kzq_615,4.330,-4.652006,-2.079987
4kzq,4kzq_62,0.820,-0.620548,-1.539235
4kzq,4kzq_624,5.820,-6.047350,-3.067327
4kzq,4kzq_632,6.940,-7.260364,-2.439029
4kzq,4kzq_635,2.520,-0.814309,-1.365932
4kzq,4kzq_641,6.890,-7.043084,-2.429848
4kzq,4kzq_651,3.140,-1.741756,-0.955500
4kzq,4kzq_667,2.340,-1.681170,-1.560295
4kzq,4kzq_682,2.300,-1.067668,-1.354651
4kzq,4kzq_692,1.110,-0.590295,-2.545344
4kzq,4kzq_697,3.840,-1.806484,-0.936873
4kzq,4kzq_72,0.840,-0.734591,-1.543691
4kzq,4kzq_740,4.310,-2.338728,-1.825731
4kzq,4kzq_745,6.530,-6.577975,-2.044935
4kzq,4kzq_748,4.240,-2.901355,-1.716821
4kzq,4kzq_749,9.020,-8.362629,-2.666661
4kzq,4kzq_755,7.160,-7.101893,-2.108071
4kzq,4kzq_758,9.030,-8.365255,-2.583804
4kzq,4kzq_764,8.310,-6.643362,-2.659888
4kzq,4kzq_766,8.270,-6.680885,-2.436410
4kzq,4kzq_769,8.210,-6.453586,-2.050475
4kzq,4kzq_776,7.930,-6.483179,-2.475875
4kzq,4kzq_778,7.150,-7.681181,-2.293016
4kzq,4kzq_781,9.490,-8.346836,-3.541148
4kzq,4kzq_782,9.610,-8.362562,-3.962297
4kzq,4kzq_783,9.750,-8.371417,-3.670319
4kzq,4kzq_784,9.780,-8.361625,-3.584165
4kzq,4kzq_794,5.090,-3.995337,-2.832123
4kzq,4kzq_837,7.310,-4.629355,-2.296163
4kzq,4kzq_838,7.920,-8.014411,-2.832016
4kzq,4kzq_845,7.830,-5.866290,-2.191904
4kzq,4kzq_847,8.190,-8.188567,-2.995019
4kzq,4kzq_856,7.880,-5.547147,-2.430119
4kzq,4kzq_861,7.990,-5.234138,-2.905060
4kzq,4kzq_865,5.840,-6.833141,-3.019457
4kzq,4kzq_866,8.390,-8.273373,-3.257896
4kzq,4kzq_868,5.370,-3.465351,-2.568600
4kzq,4kzq_874,6.500,-3.951569,-2.476034
4kzq,4kzq_875,7.200,-5.159843,-2.364098
4kzq,4kzq_876,4.140,-3.157673,-2.182184
4kzq,4kzq_877,8.470,-6.944362,-3.016802
4kzq,4kzq_878,7.550,-5.439416,-2.051410
4kzq,4kzq_880,8.380,-8.347830,-3.071325
4kzq,4kzq_883,6.390,-4.018121,-2.095436
4kzq,4kzq_884,8.480,-6.876499,-3.178347
4kzq,4kzq_888,5.820,-6.242302,-1.610638
4kzq,4kzq_890,4.010,-3.268123,-1.376659
4kzq,4kzq_891,8.060,-6.417405,-2.842089
4kzq,4kzq_892,8.720,-5.868593,-3.060896
4kzq,4kzq_893,6.740,-4.839003,-2.663984
4kzq,4kzq_974,1.580,-1.087593,-1.253803
4kzq,4kzq_990,5.580,-4.705758,-2.209342
4kzu,4kzu_112,0.500,-0.575125,-1.532429
4kzu,4kzu_206,0.450,-0.709227,-1.705843
4kzu,4kzu_256,0.530,-1.033386,-1.784101
4kzu,4kzu_286,0.640,-0.899674,-1.655315
4kzu,4kzu_411,0.890,-0.636103,-1.127665
4kzu,4kzu_422,1.500,-1.248957,-2.052696
4kzu,4kzu_424,0.710,-0.978554,-1.914753
4kzu,4kzu_426,3.280,-2.012422,-1.832446
4kzu,4kzu_429,1.500,-1.961786,-1.854880
4kzu,4kzu_432,1.220,-0.939694,-1.331440
4kzu,4kzu_439,2.060,-1.029389,-1.081001
4kzu,4kzu_455,2.310,-0.914600,-0.861901
4kzu,4kzu_468,1.810,-1.787485,-1.567798
4kzu,4kzu_472,3.230,-1.699893,-1.478901
4kzu,4kzu_474,2.220,-0.620261,-1.473812
4kzu,4kzu_481,1.160,-1.454626,-1.665846
4kzu,4kzu_483,2.420,-1.552550,-1.704715
4kzu,4kzu_491,3.470,-1.902476,-1.998011
4kzu,4kzu_492,1.660,-1.300795,-1.808054
4kzu,4kzu_497,3.850,-2.105304,-1.779066
4kzu,4kzu_499,2.200,-2.227912,-1.120522
4kzu,4kzu_5,0.880,-0.912493,-1.513913
4kzu,4kzu_504,0.940,-0.833626,-1.185327
4kzu,4kzu_524,1.120,-1.535320,-1.742865
4kzu,4kzu_537,7.320,-5.350946,-1.741211
4kzu,4kzu_548,2.000,-0.998995,-1.593203
4kzu,4kzu_549,3.870,-3.596441,-1.461446
4kzu,4kzu_552,4.560,-1.896248,-1.746555
4kzu,4kzu_553,6.650,-3.588024,-2.307259
4kzu,4kzu_559,6.560,-4.209501,-2.474407
4kzu,4kzu_565,4.070,-1.419681,-1.859876
4kzu,4kzu_569,5.240,-5.720123,-2.381286
4kzu,4kzu_570,3.850,-1.857473,-1.587267
4kzu,4kzu_571,2.890,-2.545012,-0.957168
4kzu,4kzu_574,6.190,-3.047600,-1.677349
4kzu,4kzu_575,1.590,-1.597920,-2.118344
4kzu,4kzu_577,5.010,-2.345906,-1.711547
4kzu,4kzu_578,3.760,-3.242844,-1.452539
4kzu,4kzu_582,4.350,-1.944548,-2.536648
4kzu,4kzu_592,4.400,-3.833544,-1.568013
4kzu,4kzu_593,4.910,-2.323223,-1.859475
4kzu,4kzu_594,3.570,-2.515800,-1.621332
4kzu,4kzu_599,6.160,-6.323267,-1.679418
4kzu,4kzu_601,0.830,-0.961551,-1.418230
4kzu,4kzu_610,0.790,-0.678871,-1.266873
4kzu,4kzu_618,2.170,-1.150159,-1.270730
4kzu,4kzu_619,4.150,-1.678940,-1.927932
4kzu,4kzu_641,3.840,-1.904491,-2.181704
4kzu,4kzu_660,3.910,-1.159855,-2.080972
4kzu,4kzu_661,1.630,-2.290276,-1.438536
4kzu,4kzu_662,5.380,-4.203576,-2.010703
4kzu,4kzu_663,5.120,-5.014135,-1.588310
4kzu,4kzu_668,5.160,-2.376187,-1.534914
4kzu,4kzu_669,4.560,-4.193390,-1.486144
4kzu,4kzu_675,2.840,-2.624160,-1.815379
4kzu,4kzu_678,6.980,-5.101189,-2.767682
4kzu,4kzu_680,4.130,-3.314429,-1.880407
4kzu,4kzu_682,4.790,-3.666433,-1.540137
4kzu,4kzu_690,2.630,-1.550666,-1.640328
4kzu,4kzu_696,4.210,-3.328215,-2.283381
4kzu,4kzu_700,5.360,-3.940546,-1.586273
4kzu,4kzu_708,5.490,-2.968377,-2.157906
4kzu,4kzu_709,5.990,-5.285609,-2.287724
4kzu,4kzu_710,6.980,-3.607409,-1.939807
4kzu,4kzu_712,7.320,-4.605374,-2.130547
4kzu,4kzu_735,9.120,-5.746466,-1.599760
4kzu,4kzu_738,7.740,-5.230552,-1.834904
4kzu,4kzu_740,8.090,-4.906225,-1.707805
4kzu,4kzu_741,8.940,-5.820511,-2.838896
4kzu,4kzu_747,7.930,-7.279443,-2.760790
4kzu,4kzu_752,9.540,-7.398436,-2.461979
4kzu,4kzu_753,7.660,-6.471627,-1.967581
4kzu,4kzu_755,7.390,-6.714050,-2.240118
4kzu,4kzu_757,8.130,-5.024039,-2.618681
4kzu,4kzu_761,9.400,-7.214219,-2.705846
4kzu,4kzu_762,7.520,-6.939458,-2.305231
4kzu,4kzu_775,9.740,-7.740367,-3.812279
4kzu,4kzu_776,6.380,-4.997530,-2.180044
4kzu,4kzu_777,8.290,-5.341881,-2.303431
4kzu,4kzu_786,9.770,-5.980311,-2.337592
4kzu,4kzu_789,9.000,-6.083423,-2.012012
4kzu,4kzu_800,6.800,-3.868539,-2.367385
4kzu,4kzu_847,8.780,-7.225358,-2.196135
4kzu,4kzu_856,5.360,-5.392801,-1.546753
4kzu,4kzu_857,8.800,-7.424652,-2.357956
4kzu,4kzu_861,9.120,-5.577610,-2.413463
4kzu,4kzu_863,8.990,-5.492384,-2.440499
4kzu,4kzu_865,8.820,-6.707872,-2.301049
4kzu,4kzu_867,7.090,-4.467952,-1.895947
4kzu,4kzu_872,6.590,-3.345371,-2.327307
4kzu,4kzu_877,6.770,-3.618928,-2.368827
4kzu,4kzu_878,9.180,-7.603005,-2.499198
4kzu,4kzu_883,9.970,-6.902569,-2.450564
4kzu,4kzu_889,9.270,-7.741870,-2.619002
4kzu,4kzu_907,2.730,-2.626617,-2.170767
4kzu,4kzu_909,5.310,-5.124463,-1.655465
4kzu,4kzu_924,7.080,-4.051391,-2.193407
4kzu,4kzu_932,9.760,-6.872211,-2.632342
4kzu,4kzu_956,7.310,-4.139696,-2.121683
4kzu,4kzu_961,8.690,-7.137377,-2.283249
4llx,4llx_208,1.530,-0.641645,-2.065862
4llx,4llx_213,0.450,-0.401821,-1.107450
4llx,4llx_236,0.430,-0.476370,-1.623446
4llx,4llx_243,9.960,-7.318291,-3.735764
4llx,4llx_247,9.950,-6.657165,-3.116209
4llx,4llx_276,0.960,-0.320996,-1.048509
4llx,4llx_293,0.630,-0.555780,-1.248788
4llx,4llx_302,0.270,-0.438957,-2.055783
4llx,4llx_386,0.330,-0.631230,-1.451909
4llx,4llx_402,0.780,-0.505058,-1.734092
4llx,4llx_403,0.670,-0.382938,-1.485634
4llx,4llx_408,3.030,-1.739382,-1.414865
4llx,4llx_414,3.610,-2.584189,-1.363344
4llx,4llx_418,3.650,-3.188554,-2.268475
4llx,4llx_419,3.620,-3.169408,-1.634212
4llx,4llx_421,0.990,-0.843302,-1.356330
4llx,4llx_422,2.950,-2.745764,-1.559767
4llx,4llx_442,2.570,-0.650105,-1.220405
4llx,4llx_443,2.110,-1.213010,-0.886819
4llx,4llx_447,1.800,-1.844131,-1.487607
4llx,4llx_451,3.910,-4.402041,-2.292211
4llx,4llx_465,2.850,-2.359922,-1.709044
4llx,4llx_471,4.940,-4.505180,-3.614719
4llx,4llx_472,5.300,-4.265957,-2.668474
4llx,4llx_475,3.180,-3.707493,-1.687947
4llx,4llx_478,2.110,-2.223805,-1.712789
4llx,4llx_485,1.590,-1.382202,-1.341716
4llx,4llx_498,1.410,-1.144994,-1.336486
4llx,4llx_500,4.300,-4.131720,-2.345654
4llx,4llx_512,4.660,-3.848818,-3.052953
4llx,4llx_519,1.250,-1.243161,-1.800947
4llx,4llx_525,4.990,-4.423176,-1.312460
4llx,4llx_545,1.360,-1.395279,-1.855927
4llx,4llx_553,5.690,-4.674750,-2.229458
4llx,4llx_554,6.280,-4.953575,-3.263917
4llx,4llx_558,6.860,-4.990620,-2.957464
4llx,4llx_560,7.060,-5.495381,-3.197487
4llx,4llx_579,5.260,-4.243630,-1.883226
4llx,4llx_589,6.270,-5.395935,-3.121290
4llx,4llx_609,1.330,-1.483054,-1.560587
4llx,4llx_613,2.920,-2.599463,-1.288675
4llx,4llx_621,1.180,-0.934983,-1.061014
4llx,4llx_624,3.390,-2.765270,-1.428926
4llx,4llx_635,2.950,-2.181746,-2.171024
4llx,4llx_636,4.650,-4.665677,-2.366429
4llx,4llx_641,2.380,-1.673422,-1.411286
4llx,4llx_650,3.510,-2.622426,-1.985683
4llx,4llx_666,3.770,-4.149248,-1.567138
4llx,4llx_677,4.400,-4.460564,-1.784030
4llx,4llx_684,2.860,-2.277568,-1.755596
4llx,4llx_686,4.110,-4.622002,-1.572635
4llx,4llx_689,4.040,-4.064403,-2.005429
4llx,4llx_695,4.630,-3.897808,-1.850868
4llx,4llx_716,1.890,-1.502520,-2.454778
4llx,4llx_723,1.900,-1.543967,-2.370052
4llx,4llx_727,5.170,-4.337652,-1.398280
4llx,4llx_745,4.220,-3.707051,-2.408113
4llx,4llx_746,6.210,-5.479118,-2.636278
4llx,4llx_750,6.940,-6.314438,-2.080663
4llx,4llx_751,8.470,-6.499949,-3.956884
4llx,4llx_757,7.530,-5.464214,-2.070037
4llx,4llx_759,5.790,-4.765058,-2.961475
4llx,4llx_769,5.030,-4.176907,-1.975339
4llx,4llx_774,7.280,-6.660378,-5.333102
4llx,4llx_779,5.500,-4.773729,-1.648545
4llx,4llx_781,6.000,-5.217663,-2.620204
4llx,4llx_784,8.230,-7.426320,-5.378512
4llx,4llx_785,6.300,-5.739244,-4.090031
4llx,4llx_786,6.950,-6.800968,-1.078370
4llx,4llx_787,6.230,-5.741987,-2.745504
4llx,4llx_788,8.300,-7.372347,-4.983589
4llx,4llx_789,7.570,-7.369637,-2.414343
4llx,4llx_790,7.630,-5.934144,-3.323888
4llx,4llx_793,7.090,-6.466290,-4.279038
4llx,4llx_795,6.830,-5.541806,-2.860959
4llx,4llx_798,7.430,-6.055595,-5.194855
4llx,4llx_799,8.180,-6.488598,-3.330636
4llx,4llx_845,3.780,-2.802228,-1.528757
4llx,4llx_859,7.590,-6.475323,-4.088763
4llx,4llx_862,5.160,-4.903049,-2.374593
4llx,4llx_871,7.550,-5.762764,-2.126426
4llx,4llx_875,7.390,-6.127693,-1.757210
4llx,4llx_877,8.720,-7.940320,-4.872606
4llx,4llx_882,6.500,-5.811618,-2.390330
4llx,4llx_943,0.980,-0.854925,-2.195075
4llx,4llx_967,2.940,-2.465023,-1.850636
4llx,4llx_977,5.550,-5.217731,-2.680261
4lzs,4lzs_1,0.750,-1.035487,-4.712577
4lzs,4lzs_154,0.370,-0.292927,-5.839528
4lzs,4lzs_203,3.380,-3.164783,-7.739299
4lzs,4lzs_224,4.140,-4.209735,-6.939299
4lzs,4lzs_38,0.480,-0.669182,-5.485845
4lzs,4lzs_391,0.460,-0.677417,-5.993265
4lzs,4lzs_415,1.880,-0.426239,-4.647992
4lzs,4lzs_430,0.690,-0.377197,-5.930093
4lzs,4lzs_442,4.010,-4.041099,-6.262121
4lzs,4lzs_446,4.910,-4.377235,-7.582342
4lzs,4lzs_454,2.560,-1.104616,-5.392171
4lzs,4lzs_456,4.390,-4.666570,-6.742708
4lzs,4lzs_465,4.500,-4.716029,-7.044684
4lzs,4lzs_529,4.670,-3.461202,-5.764982
4lzs,4lzs_533,1.820,-0.936891,-5.850163
4lzs,4lzs_550,1.870,-0.786348,-5.079929
4lzs,4lzs_560,2.350,-0.482009,-5.818784
4lzs,4lzs_572,1.930,-1.327685,-5.388720
4lzs,4lzs_586,2.000,-1.464252,-6.435794
4lzs,4lzs_61,0.870,-0.681331,-5.129575
4lzs,4lzs_617,1.260,-1.056809,-5.173630
4lzs,4lzs_653,3.170,-1.894781,-5.669709
4lzs,4lzs_693,3.130,-0.878866,-5.609698
4lzs,4lzs_70,0.690,-0.908914,-5.597655
4lzs,4lzs_702,0.380,-0.549553,-4.395405
4lzs,4lzs_725,2.200,-1.933952,-5.414720
4lzs,4lzs_746,2.160,-1.232150,-5.317163
4lzs,4lzs_749,5.080,-4.783206,-6.101626
4lzs,4lzs_750,5.180,-4.799915,-6.427679
4lzs,4lzs_752,3.380,-2.517623,-6.032839
4lzs,4lzs_753,6.000,-5.437573,-6.235809
4lzs,4lzs_755,5.070,-4.769258,-6.392418
4lzs,4lzs_756,5.060,-4.808697,-6.273755
4lzs,4lzs_760,5.210,-4.922000,-5.449539
4lzs,4lzs_765,5.030,-4.526380,-7.203534
4lzs,4lzs_767,6.080,-4.909544,-5.031597
4lzs,4lzs_768,5.860,-5.291062,-5.438842
4lzs,4lzs_773,7.340,-6.590990,-6.392928
4lzs,4lzs_778,1.970,-1.380174,-5.467661
4lzs,4lzs_779,2.060,-1.370423,-4.784282
4lzs,4lzs_784,3.370,-2.144300,-6.877970
4lzs,4lzs_788,4.340,-2.801393,-5.000945
4lzs,4lzs_789,4.420,-3.388138,-6.819651
4lzs,4lzs_793,4.630,-4.100438,-6.384695
4lzs,4lzs_795,3.800,-2.509654,-6.070251
4lzs,4lzs_819,1.860,-1.109121,-5.776089
4lzs,4lzs_838,2.040,-1.214895,-5.522479
4lzs,4lzs_841,1.970,-1.215491,-5.363260
4lzs,4lzs_845,3.810,-3.543497,-6.047614
4lzs,4lzs_849,2.330,-0.764413,-5.500364
4lzs,4lzs_850,3.190,-2.833603,-5.655392
4lzs,4lzs_852,2.960,-1.384941,-6.611862
4lzs,4lzs_88,0.850,-0.513101,-5.918009
4lzs,4lzs_880,3.690,-3.753360,-6.321059
4lzs,4lzs_881,5.500,-4.720791,-6.197865
4lzs,4lzs_884,3.510,-1.534009,-6.679447
4lzs,4lzs_885,4.330,-3.005717,-5.561611
4lzs,4lzs_890,5.450,-4.715668,-5.917909
4lzs,4lzs_905,0.990,-0.479291,-3.591186
4lzs,4lzs_951,2.640,-1.733606,-4.931079
4lzs,4lzs_968,1.350,-0.326843,-4.756759
4lzs,4lzs_980,2.580,-1.188447,-4.719253
4m0y,4m0y_214,0.610,-0.708758,-1.221623
4m0y,4m0y_224,7.020,-1.874890,-1.872115
4m0y,4m0y_232,0.470,-0.537174,-1.501167
4m0y,4m0y_252,7.200,-2.078762,-2.335746
4m0y,4m0y_336,4.580,-1.579350,-1.548283
4m0y,4m0y_407,5.150,-1.361651,-1.619360
4m0y,4m0y_410,4.260,-2.196758,-1.293061
4m0y,4m0y_416,3.990,-1.218661,-1.971823
4m0y,4m0y_426,6.720,-1.872965,-2.019086
4m0y,4m0y_448,5.810,-2.042492,-1.622016
4m0y,4m0y_461,4.370,-2.134180,-1.718794
4m0y,4m0y_467,7.440,-3.674410,-1.521423
4m0y,4m0y_476,7.440,-3.443317,-1.562978
4m0y,4m0y_485,6.940,-3.634640,-2.089731
4m0y,4m0y_488,6.510,-1.003920,-1.615316
4m0y,4m0y_493,7.210,-3.492012,-1.803820
4m0y,4m0y_509,7.460,-5.730836,-3.460002
4m0y,4m0y_512,3.550,-0.578478,-0.958757
4m0y,4m0y_513,5.010,-1.081534,-1.477769
4m0y,4m0y_514,4.000,-3.566642,-1.437825
4m0y,4m0y_524,7.590,-5.663736,-1.709835
4m0y,4m0y_525,5.410,-2.079225,-1.724821
4m0y,4m0y_532,6.100,-0.892016,-1.801689
4m0y,4m0y_534,6.040,-2.663962,-1.663545
4m0y,4m0y_537,6.000,-1.179890,-1.849024
4m0y,4m0y_544,2.730,-0.740614,-1.194109
4m0y,4m0y_545,7.170,-3.875094,-2.264597
4m0y,4m0y_546,5.810,-3.808249,-2.189057
4m0y,4m0y_547,6.250,-3.664911,-1.126124
4m0y,4m0y_549,6.640,-3.223271,-2.097919
4m0y,4m0y_558,6.610,-5.275503,-2.418424
4m0y,4m0y_561,1.300,-1.164679,-1.297056
4m0y,4m0y_567,4.860,-2.445130,-2.324288
4m0y,4m0y_570,5.990,-3.927029,-1.811977
4m0y,4m0y_574,3.250,-1.951604,-1.659703
4m0y,4m0y_586,7.490,-5.103878,-2.415777
4m0y,4m0y_589,7.360,-4.762589,-1.918858
4m0y,4m0y_591,2.620,-1.151160,-0.910943
4m0y,4m0y_592,2.930,-1.965074,-1.381570
4m0y,4m0y_598,1.800,-0.517855,-1.383961
4m0y,4m0y_601,5.140,-2.270620,-1.636096
4m0y,4m0y_610,4.990,-1.476036,-1.759613
4m0y,4m0y_619,3.390,-0.882063,-1.304756
4m0y,4m0y_631,4.800,-1.107143,-1.226565
4m0y,4m0y_646,4.630,-0.974216,-1.119798
4m0y,4m0y_655,4.640,-1.172467,-1.589639
4m0y,4m0y_659,3.320,-1.579701,-1.404613
4m0y,4m0y_662,6.080,-2.623838,-1.421308
4m0y,4m0y_669,2.400,-1.719826,-1.501799
4m0y,4m0y_682,4.580,-1.641059,-1.926694
4m0y,4m0y_684,5.200,-2.590811,-1.647389
4m0y,4m0y_686,1.640,-0.780851,-1.205714
4m0y,4m0y_697,5.330,-1.300661,-1.351977
4m0y,4m0y_739,3.150,-1.175474,-2.107466
4m0y,4m0y_740,2.410,-0.496088,-1.488173
4m0y,4m0y_743,6.140,-4.424663,-2.339222
4m0y,4m0y_748,3.890,-1.460239,-1.238167
4m0y,4m0y_750,3.670,-1.426100,-1.654951
4m0y,4m0y_752,4.740,-3.480840,-1.682121
4m0y,4m0y_753,2.950,-0.706889,-1.496624
4m0y,4m0y_756,0.930,-0.719109,-1.075084
4m0y,4m0y_757,0.380,-0.794005,-0.989532
4m0y,4m0y_758,0.330,-0.789814,-1.044496
4m0y,4m0y_759,0.360,-0.770038,-1.107698
4m0y,4m0y_767,0.970,-1.208042,-1.035593
4m0y,4m0y_814,1.810,-0.769714,-1.296283
4m0y,4m0y_822,1.950,-0.582673,-1.386541
4m0y,4m0y_827,2.080,-1.361540,-0.965390
4m0y,4m0y_839,1.070,-1.050226,-1.175201
4m0y,4m0y_846,2.470,-0.540262,-1.166958
4m0y,4m0y_856,0.320,-0.675873,-1.240900
4m0y,4m0y_863,0.350,-0.574685,-0.897373
4m0y,4m0y_873,0.430,-0.495436,-0.968249
4m0y,4m0y_883,1.330,-1.148128,-0.962600
4m0y,4m0y_907,1.850,-0.718101,-0.831817
4m0y,4m0y_920,1.740,-1.027248,-1.317608
4m0y,4m0y_922,2.950,-1.584449,-1.582619
4m0y,4m0y_923,3.020,-1.513993,-1.343565
4m0y,4m0y_951,2.560,-1.888267,-1.509199
4m0y,4m0y_952,1.650,-1.143517,-1.222954
4m0z,4m0z_402,6.420,-1.516715,-1.858941
4m0z,4m0z_41,0.680,-0.726521,-1.313144
4m0z,4m0z_415,1.720,-1.040392,-1.282859
4m0z,4m0z_436,0.710,-0.636866,-1.653877
4m0z,4m0z_439,6.470,-1.280211,-1.386641
4m0z,4m0z_443,5.480,-2.238889,-1.603294
4m0z,4m0z_444,5.420,-1.707555,-1.701760
4m0z,4m0z_450,2.010,-1.009168,-1.628858
4m0z,4m0z_455,5.050,-1.382712,-1.720423
4m0z,4m0z_456,0.840,-0.865008,-1.381433
4m0z,4m0z_457,3.390,-1.346744,-1.426165
4m0z,4m0z_462,1.820,-1.063328,-1.212219
4m0z,4m0z_473,6.400,-1.170796,-1.452605
4m0z,4m0z_477,3.120,-1.437376,-1.598599
4m0z,4m0z_487,6.040,-1.158508,-1.465834
4m0z,4m0z_492,6.180,-1.511294,-1.577740
4m0z,4m0z_494,3.350,-2.237898,-1.409233
4m0z,4m0z_501,0.550,-0.827311,-1.273736
4m0z,4m0z_505,0.540,-0.735685,-1.298496
4m0z,4m0z_508,0.720,-1.131809,-1.308313
4m0z,4m0z_516,0.590,-0.771085,-1.340843
4m0z,4m0z_517,3.220,-1.703080,-1.956173
4m0z,4m0z_526,5.170,-1.279692,-1.489887
4m0z,4m0z_529,1.090,-0.788870,-1.560694
4m0z,4m0z_532,5.120,-1.265959,-1.450740
4m0z,4m0z_539,0.940,-0.998633,-1.657770
4m0z,4m0z_552,5.340,-1.463063,-1.150116
4m0z,4m0z_558,5.460,-1.636939,-1.587057
4m0z,4m0z_560,4.720,-1.634351,-1.440882
4m0z,4m0z_568,4.590,-1.488719,-1.465134
4m0z,4m0z_571,3.730,-1.980712,-1.290810
4m0z,4m0z_574,4.940,-1.883771,-1.321854
4m0z,4m0z_575,2.050,-0.705968,-1.614653
4m0z,4m0z_580,4.800,-0.837132,-1.382845
4m0z,4m0z_581,5.790,-2.530237,-1.813442
4m0z,4m0z_584,4.910,-0.965427,-1.982258
4m0z,4m0z_600,3.360,-1.992857,-2.428072
4m0z,4m0z_601,6.410,-1.213106,-1.847902
4m0z,4m0z_603,0.790,-0.844932,-1.512058
4m0z,4m0z_614,2.740,-1.097086,-2.082936
4m0z,4m0z_615,0.980,-1.101883,-1.099952
4m0z,4m0z_626,1.300,-0.302521,-1.607255
4m0z,4m0z_633,2.480,-0.534018,-1.127658
4m0z,4m0z_634,3.040,-1.153200,-1.047426
4m0z,4m0z_640,3.610,-1.671906,-1.421268
4m0z,4m0z_641,2.900,-2.128583,-1.517645
4m0z,4m0z_646,1.110,-0.789331,-1.667761
4m0z,4m0z_648,6.520,-0.660710,-1.792303
4m0z,4m0z_650,1.820,-1.561234,-1.704481
4m0z,4m0z_662,3.150,-1.989082,-1.407793
4m0z,4m0z_666,2.670,-1.894056,-1.565458
4m0z,4m0z_669,6.230,-1.019574,-1.913178
4m0z,4m0z_678,2.020,-1.545189,-1.738021
4m0z,4m0z_680,2.390,-1.566740,-1.352186
4m0z,4m0z_683,4.550,-1.056693,-1.160702
4m0z,4m0z_684,4.580,-1.178861,-1.545269
4m0z,4m0z_685,2.520,-0.577325,-1.538175
4m0z,4m0z_686,1.310,-1.042847,-1.494477
4m0z,4m0z_690,5.660,-1.638204,-1.366031
4m0z,4m0z_695,6.150,-1.155159,-1.631875
4m0z,4m0z_696,1.320,-1.175020,-1.485626
4m0z,4m0z_697,1.860,-0.701017,-1.527472
4m0z,4m0z_699,6.470,-1.445248,-1.573238
4m0z,4m0z_700,1.680,-0.959123,-1.784357
4m0z,4m0z_779,3.110,-1.857982,-1.691328
4m0z,4m0z_869,2.560,-1.883467,-1.418543
4m0z,4m0z_878,5.770,-2.441681,-2.178910
4m0z,4m0z_880,4.900,-3.965732,-1.645602
4m0z,4m0z_882,4.790,-3.675217,-1.904579
4m0z,4m0z_883,4.170,-2.278558,-1.812833
4mgd,4mgd_1000,1.310,-1.326151,-2.244157
4mgd,4mgd_132,0.930,-1.025451,-1.659904
4mgd,4mgd_223,1.010,-1.014902,-1.918981
4mgd,4mgd_24,0.430,-0.402531,-1.608511
4mgd,4mgd_272,0.370,-0.653521,-1.854531
4mgd,4mgd_283,0.860,-0.557474,-2.123838
4mgd,4mgd_425,0.980,-1.481947,-1.759495
4mgd,4mgd_427,0.800,-0.736594,-2.372656
4mgd,4mgd_428,0.620,-0.619622,-2.526483
4mgd,4mgd_455,1.250,-1.066677,-2.326201
4mgd,4mgd_467,1.500,-0.321655,-2.324554
4mgd,4mgd_469,2.150,-2.289364,-1.813254
4mgd,4mgd_520,1.890,-2.059076,-1.872759
4mgd,4mgd_568,1.610,-1.939583,-1.697124
4mgd,4mgd_571,2.040,-1.982656,-2.413555
4mgd,4mgd_579,3.830,-1.591265,-2.532692
4mgd,4mgd_586,2.190,-2.330426,-1.927179
4mgd,4mgd_609,1.280,-1.555765,-1.720539
4mgd,4mgd_660,2.160,-2.138434,-2.120588
4mgd,4mgd_669,2.040,-2.254941,-2.442329
4mgd,4mgd_683,2.300,-2.229329,-2.435263
